"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/0-44766032","25","15.000","26-06-2025","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Daire","Düzce / Merkez / Şehit Murat Demir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/6/6/7/4/4/1749645591190-44766032.jpg","",""
"https://www.hepsiemlak.com/duzce-akcakoca-ayazli-kiralik/daire/0-44739615","16","19.000","22-06-2025","Kiralık Daire","2 +
                          1","95 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Yeni Bina Geniş 2+1","Düzce / Akçakoca / Ayazlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/6/9/3/7/4/4/1748971553-659723-44739615.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-nusrettin-kiralik/daire/159530-7","23","14.000","12-06-2025","Kiralık Daire","3 +
                          1","140 m²","21
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nusrettin Mah. Bolu Caddesi Üzeri Kiralık 130 M2 3+1 Daire","Düzce / Merkez / Nusrettin Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/5/1/7/4/4/680a55f6cce96f0806854e6fbd7a7f53a29df207d87f854d6c90e193a408f79ee4bb689f8be0a66f5e8ab1783ea430d7.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/105797-391","20","8.750","17-06-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tapumaxtan Konuralp Orhangazi Mh. Eşyalı Kiralık 1+1 Daire","Düzce / Merkez / Şehit Murat Demir Mah.","https://www.hepsiemlak.com/emlak-ofisi/tapumax-emlak-insaat-105797","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/8/0/1/7/4/4/402fa8e8bd0dd02eac3c52910b6da7e95a0595d8b553c5f9aaa0daf2c2b3a543d46dae0619be950516e8de054f7f8dfe.jpg","Tapumax Emlak İnşaat","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/7/5/0/1/32956db4-1b60-4632-b910-4dcfdd798deb.jpg"
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/123617-1260","22","8.500","04-07-2025","Kiralık Daire","2 +
                          1","60 m²","2
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Öğretmen'den Konuralp Royalcity'de Full+full Eşyalı Kiralık","Düzce / Merkez / Şehit Murat Demir Mah.","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-gayrimenkul-123617","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/6/5/6/7/4/4/fb3f0f33a0e81889a46a987bdb097c316ffcf867e82336c1737f1814bf041fddef9224dfbcced5914d8acf060e2c9698.jpg","Öğretmen Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/6/3/2/1/3ad4d159-c604-4852-a7da-d5b7cd9ca321.jpg"
"https://www.hepsiemlak.com/duzce-merkez-esentepe-kiralik/daire/114357-427","15","9.000","05-07-2025","Kiralık Daire","3 +
                          1","120 m²","24
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kalıcı Konutlarda 3+1 Kiralık Daire","Düzce / Merkez / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/5/8/9/5/4/4/1746722471044-44598563.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-uzun-mustafa-kiralik/daire/110641-149","23","15.000","25-06-2025","Kiralık Daire","3 +
                          1","86 m²","5
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Uzunmustafa Mahallesin'de Kiralık Daire","Düzce / Merkez / Uzun Mustafa Mah.","https://www.hepsiemlak.com/emlak-ofisi/salmak-emlak-110641","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/9/2/8/7/4/4/afedf6699beecc4e268e5f6d73419b22c6e46ad6effd6203824a113d63fa54ddfb566708be076e2d14d43b6109c4bc06.jpg","Salmak Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/6/0/1/1/f7109594-494e-45db-a2e4-004c36e5c320.jpg"
"https://www.hepsiemlak.com/duzce-merkez-orhangazi-kiralik/daire/138402-2563","26","10.000","16-06-2025","Kiralık Daire","1 +
                          1","64 m²","6
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üniversiteye Yakın-Abonelikleri Açık-Eşyalı-Kiralık 1+1 Daire","Düzce / Merkez / Orhangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/2/3/7/4/4/d92be4d9-8e4a-403e-ba36-f8f2303ca0eb.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/105797-389","20","11.250","17-06-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tapumaxtan Konuralp Şehit Murat Demir Mh.Eşyalı Kiralık 1+1daire","Düzce / Merkez / Şehit Murat Demir Mah.","https://www.hepsiemlak.com/emlak-ofisi/tapumax-emlak-insaat-105797","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/8/0/1/7/4/4/1d47f3bad6dda966d4d0a581ccd265754b1dfda2204d692e8a6e52e8b36accaf57dca3ce8cdc7ef31f1644a2871e0d7a.jpg","Tapumax Emlak İnşaat","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/7/5/0/1/32956db4-1b60-4632-b910-4dcfdd798deb.jpg"
"https://www.hepsiemlak.com/duzce-merkez-aziziye-kiralik/daire/140272-435","23","10.000","27-06-2025","Kiralık Daire","1 +
                          1","75 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Havva Genç Gayrimenkul'den Aziziye Mah.1+1 Kiralık Daire","Düzce / Merkez / Aziziye Mah.","https://www.hepsiemlak.com/emlak-ofisi/havva-genc-gayrimenkul-ve-danismanlik-140272","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/0/9/7/3/4/cb869a62-8f7a-4683-b0b5-eae70957d584.jpeg","Havva Genç Gayrimenkul Ve Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/2/0/4/1/a88a409c-ff11-439d-bdcd-3ed6bfca2861.jpg"
"https://www.hepsiemlak.com/duzce-merkez-orhangazi-kiralik/daire/114357-429","13","10.000","03-07-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Düzce Merkez Konuralp Eşyalı Kiralık Daire","Düzce / Merkez / Orhangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/4/3/3/6/4/4/1747303408457-44633499.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-orhangazi-kiralik/daire/140083-601","21","12.000","04-06-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Epa Uğur'dan Universite'de 1+1 Kiralık Eşyalı Ara Kat Daire","Düzce / Merkez / Orhangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-ugur-gayrimenkul-140083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/8/3/4/7/4/4/9c48300f-d0fe-4fe1-9092-639ef7623f2b.jpg","Epa Uğur Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/0/4/1/1ac9fa3c-76e3-4b85-a02b-b2471a67488a.jpg"
"https://www.hepsiemlak.com/duzce-merkez-kultur-kiralik/daire/138402-2562","24","13.500","02-06-2025","Kiralık Daire","3 +
                          1","105 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültür Mh.'de Çarşıya Yakın Konumda Kiralık En Üst Kat 3+1 Daire","Düzce / Merkez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/2/3/7/4/4/a349015e-cc76-4838-bafe-4762daeba256.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-camlievler-kiralik/daire/114357-419","13","13.000","30-06-2025","Kiralık Daire","3 +
                          1","105 m²","24
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Düzce Merkez 3+1 Kiralık Daire","Düzce / Merkez / Çamlıevler Mah.","","","",""
"https://www.hepsiemlak.com/duzce-merkez-korpesler-kiralik/daire/140083-596","37","17.000","27-05-2025","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Epa Uğur'dan Körpeşler'de Lüx 2+1 Kiralık Daire","Düzce / Merkez / Körpeşler Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-ugur-gayrimenkul-140083","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/0/4/1/1ac9fa3c-76e3-4b85-a02b-b2471a67488a.jpg","Epa Uğur Gayrimenkul",""
"https://www.hepsiemlak.com/duzce-merkez-serefiye-kiralik/daire/151595-36","16","10.000","16-05-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mnk Group'tan Şerefiye Mahallesinde Kiralık 1+1","Düzce / Merkez / Şerefiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/mnk-group-gayrimenkul-ve-danismanlik-151595","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/5/1/5/1/98d578f3-3335-45dd-955f-124888a1196c.jpg","Mnk Group Gayrimenkul Ve Danışmanlık",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/0-44891523","5","12.500","05-07-2025","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Düzce 1+1 Kiralık Daire *kısmen Eşyalı* Güvenlikli Site/üniversiteye Yakın","Düzce / Merkez / Şehit Murat Demir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/5/1/9/8/4/4/1751704564909-44891523.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-fatih-kiralik/daire/124262-426","11","15.000","16-06-2025","Kiralık Daire","2 +
                          1","90 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Düzce İmza Gayrimenkul ' Den Kiralık Daire","Düzce / Merkez / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/imza-gayrimenkul-124262","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/1/8/7/3/4/1732898595484-43781959.jpg","İmza Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/2/4/2/1/1a282cfe-8591-4943-946f-3ecee8f341f4.jpg"
"https://www.hepsiemlak.com/duzce-merkez-orhangazi-kiralik/daire/139220-190","39","15.500","04-07-2025","Kiralık Daire","2 +
                          1","95 m²","5
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ayrı Mutfak Eşyalı Ara Kat Kiralık Daire","Düzce / Merkez / Orhangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/3/7/5/8/4/4/1751097583-547636-44857382.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-beyciler-kiralik/daire/139220-189","35","14.500","01-07-2025","Kiralık Daire","2 +
                          1","105 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beyciler Mahallesi Mavikent Sitesi Kiralık Daire","Düzce / Merkez / Beyciler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/1/9/3/8/4/4/1750791071-373464-44839155.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-aziziye-kiralik/daire/117713-385","25","11.000","23-06-2025","Kiralık Daire","1 +
                          1","70 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Aziziyede","Düzce / Merkez / Aziziye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/3/3/8/4/4/1750703354825-44833335.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-huseyin-kil-kiralik/daire/150051-29","10","10.000","27-06-2025","Kiralık Daire","1 +
                          1","60 m²","4
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üniversite Bölgesi Site İçerisinde 1+1 Eşyalı Kiralık Daire","Düzce / Merkez / Şehit Hüseyin Kıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/6/1/5/8/4/4/1751012981-1404161-44851696.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-cavuslar-kiralik/daire/139220-188","21","12.500","24-06-2025","Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çavuşlar Toki Eşyalı Kiralık Daire","Düzce / Merkez / Çavuşlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/9/8/3/8/4/4/1750785947-2420259-44838925.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/147038-42","26","23.000","16-06-2025","Kiralık Daire","2 +
                          1","105 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Demirbaş Gayrimenkulden Düzce Artemis Sitesinde Kiralık 2+1","Düzce / Merkez / Şehit Murat Demir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/6/9/8/7/4/4/1750022747-797748-44789619.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/140272-598","15","8.500","02-06-2025","Kiralık Daire","1 +
                          1","60 m²","8
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Havva Genç Gayrimenkul'den Fakülte Konutlarında 1+1 Kiralık Daire","Düzce / Merkez / Şehit Murat Demir Mah.","https://www.hepsiemlak.com/emlak-ofisi/havva-genc-gayrimenkul-ve-danismanlik-140272","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/6/8/2/7/4/4/1748844536-2915468-44728641.jpeg","Havva Genç Gayrimenkul Ve Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/2/0/4/1/a88a409c-ff11-439d-bdcd-3ed6bfca2861.jpg"
"https://www.hepsiemlak.com/duzce-merkez-orhangazi-kiralik/daire/126337-1693","28","8.000","24-06-2025","Kiralık Daire","2 +
                          0","50 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Orhangazi Mh.De Üni'ye Yürüme Mesafesinde Kiralık 2+0 Daire","Düzce / Merkez / Orhangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayyildiz-gayrimenkul-126337","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/0/5/3/8/4/4/39befaa5-4628-431d-8fda-af9c2ecde643.jpg","Ayyıldız Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/3/6/2/1/a3e99961-6095-43c7-9355-abc740e21531.jpg"
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/147038-41","29","21.000","16-06-2025","Kiralık Daire","2 +
                          1","105 m²","12
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Demirbaş Gayrimenkulden Konuralp Artemis'te Kiralık 2+1 Daire","Düzce / Merkez / Şehit Murat Demir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/9/8/7/4/4/1750022188-3743582-44789609.jpeg","",""
"https://www.hepsiemlak.com/duzce-merkez-nusrettin-kiralik/daire/117713-384","19","12.000","14-06-2025","Kiralık Daire","1 +
                          1","70 m²","Sıfır Bina","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Nurettin Mah.Algün Adres Projesinde","Düzce / Merkez / Nusrettin Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/8/4/8/7/4/4/1749900336538-44784850.jpg","",""
"https://www.hepsiemlak.com/duzce-merkez-cumhuriyet-kiralik/daire/108086-943","13","22.000","26-06-2025","Kiralık Daire","3 +
                          1","170 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Daire.Cumhuriyet Mah.Bektaş Emlaktan.3+1 170m2..","Düzce / Merkez / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ahmet-bektas-gayrimenkul-108086","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/7/5/4/8/4/4/07b3fcb9-88b2-464a-a8e4-d0aa6d27d156.jpg","Ahmet Bektaş Gayrımenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/8/0/8/0/1/52c30f94-83a8-4915-b732-619e8dfac476.jpg"
"https://www.hepsiemlak.com/duzce-merkez-sehit-murat-demir-kiralik/daire/140083-602","24","13.000","04-06-2025","Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Epa Uğur'dan Üniv. Bölgesi Site İçi Eşyalı Kiralık 2+1 Daire","Düzce / Merkez / Şehit Murat Demir Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-ugur-gayrimenkul-140083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/2/4/4/7/4/4/616c21fb-2916-411a-9092-f36569186542.jpg","Epa Uğur Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/0/4/1/1ac9fa3c-76e3-4b85-a02b-b2471a67488a.jpg"
"https://www.hepsiemlak.com/duzce-merkez-guzelbahce-kiralik/daire/71095-3571","37","14.000","27-05-2025","Kiralık Daire","3 +
                          1","120 m²","20
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bahçeşehir Şirin Göksu Evlerinde 3+1 120 M2 Kiralık Daire","Düzce / Merkez / Güzelbahçe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/9/7/6/4/4/67bf23e9-418a-4285-8dca-42c8b8e320dd.jpg","",""
